name,price,url
Blackview Oscal C20Pro 32GB+2GB 4G Android 11 Smartphone 6 Inch Screen 8MP+2MP Camera-Blue,71.125,https://jumia.com.ng/phones-tablets/blackview-oscal-c20pro-32gb2gb-4g-android-11-smartphone-6-inch-screen-8mp2mp-camera-blue-90931005.html
"UMIDIGI A13S (4GB,64GB ROM) 6.7""  HD+ 5150mAh Global Version (16MP+8MP+5MP)+8MP-Sunglow Gold",87.5,https://jumia.com.ng/phones-tablets/umidigi-a13s-4gb64gb-rom-6.7-hd-5150mah-global-version-16mp8mp5mp8mp-sunglow-gold-109374930.html
"Tecno Camon 18i, 4GB/128GB Memory - Grey",108.125,https://jumia.com.ng/phones-tablets/tecno-camon-18i-4gb128gb-memory-grey-150597186.html
"Tecno POP 5 Pro (BD4H)6.52"" HD+, 32GB RAM + 2GB ROM, 6000mAh Battery, 8MP + 5MP Camera, 4G, Android 11,Fingerprint- Blue",83.125,https://jumia.com.ng/phones-tablets/tecno-pop-5-pro-bd4h6.52-hd-32gb-ram-2gb-rom-6000mah-battery-8mp-5mp-camera-4g-android-11fingerprint-blue-109942758.html
"Tecno Camon 18P, 6.8"", 8/128GB, 5000MAh- Grey",155.625,https://jumia.com.ng/phones-tablets/tecno-camon-18p-6.8-8128gb-5000mah-grey-132880023.html
"Tecno Pova Neo, 6.8"",4GB/64GB,6000MAh - Obsidian Black",104.375,https://jumia.com.ng/phones-tablets/tecno-pova-neo-6.84gb64gb6000mah-obsidian-black-199544793.html
"Tecno Spark 9, 4GB/64GB Memory - Sky Mirror",105.0,https://jumia.com.ng/phones-tablets/tecno-spark-9-4gb64gb-memory-sky-mirror-197165342.html
"Tecno Spark 8P, 6.6"", 4GB/64GB,16MP Dual Camera, 5000MAh - Gold",104.375,https://jumia.com.ng/phones-tablets/tecno-spark-8p-6.6-4gb64gb16mp-dual-camera-5000mah-gold-199596370.html
"Tecno POP 5 Go (BD1) 5.71"" HD+ Screen, 1GB RAM + 16GB ROM, 4000mAh, Wireless FM, 5MP +5MP Camera, Fingerprint & Face ID - Blue",62.1875,https://jumia.com.ng/phones-tablets/tecno-pop-5-go-bd1-5.71-hd-screen-1gb-ram-16gb-rom-4000mah-wireless-fm-5mp-5mp-camera-fingerprint-face-id-blue-81821000.html
"Tecno Camon 17 Pro 8GB/256GB-6.8"" FHD+, 64MP+48MP,5000mAh-silver",152.875,https://jumia.com.ng/phones-tablets/tecno-camon-17-pro-8gb256gb-6.8-fhd-64mp48mp5000mah-silver-198365703.html
"Tecno Pova Neo, 6.8"",4GB/64GB,6000MAh - Powerhi",104.375,https://jumia.com.ng/phones-tablets/tecno-pova-neo-6.84gb64gb6000mah-powerhi-201900696.html
"Tecno POVA Neo 64GB+4GB,6.8"",6000mAh 13MP + 8MP Camera,Black",106.875,https://jumia.com.ng/phones-tablets/tecno-pova-neo-64gb4gb6.86000mah-13mp-8mp-camerablack-200401058.html
"Tecno Spark 8P 128+4GB, 6.6"" FHD+,50MP Triple Camera,5000mAh  Gold",113.875,https://jumia.com.ng/phones-tablets/tecno-spark-8p-1284gb-6.6-fhd50mp-triple-camera5000mah-gold-200380489.html
"Tecno Spark 8P 64+4GB, 6.6"", 50MP Triple Camera,5000mAh, Blue",112.375,https://jumia.com.ng/phones-tablets/tecno-spark-8p-644gb-6.6-50mp-triple-camera5000mah-blue-200400264.html
"XIAOMI Poco M5, 6GB/128GB Memory - Black",154.275,https://jumia.com.ng/phones-tablets/xiaomi-poco-m5-6gb128gb-memory-black-202109113.html
"XIAOMI Redmi 10C, 4GB/128GB Memory - Grey",128.725,https://jumia.com.ng/phones-tablets/xiaomi-redmi-10c-4gb128gb-memory-grey-199825270.html
"XIAOMI Redmi 10A, 4GB/128GB Memory - Graphite Gray",113.6375,https://jumia.com.ng/phones-tablets/xiaomi-redmi-10a-4gb128gb-memory-graphite-gray-194817111.html
"XIAOMI Redmi 10A, 3GB/64GB Memory - Blue",98.5875,https://jumia.com.ng/phones-tablets/xiaomi-redmi-10a-3gb64gb-memory-blue-199825761.html
"XIAOMI Redmi Note 11, 6GB/128GB Memory - Graphite Gray",179.01250000000002,https://jumia.com.ng/phones-tablets/xiaomi-redmi-note-11-6gb128gb-memory-graphite-gray-194805562.html
"XIAOMI Redmi 10C ,4GB/64GB Memory - Grey",114.35000000000001,https://jumia.com.ng/phones-tablets/xiaomi-redmi-10c-4gb64gb-memory-grey-199825092.html
"XIAOMI Redmi Note 11S, 6GB/128GB, 5000 MAh Battery - Graphite Gray",192.2375,https://jumia.com.ng/phones-tablets/xiaomi-redmi-note-11s-6gb128gb-5000-mah-battery-graphite-gray-199826644.html
"XIAOMI 12 Pro, 12GB/256GB Memory - Grey",747.5,https://jumia.com.ng/phones-tablets/xiaomi-12-pro-12gb256gb-memory-grey-199828764.html
"XIAOMI Redmi Note 11, 4GB/128GB Memory - Graphite Gray",164.05,https://jumia.com.ng/phones-tablets/xiaomi-redmi-note-11-4gb128gb-memory-graphite-gray-194805485.html
"XIAOMI Redmi Note 11S, 8GB/128GB, 5000 MAh Battery - Graphite Gray",203.4,https://jumia.com.ng/phones-tablets/xiaomi-redmi-note-11s-8gb128gb-5000-mah-battery-graphite-gray-199826807.html
"XIAOMI Redmi Note 11S, 6GB/128GB, 5000 MAh Battery - Twilight Blue",192.2375,https://jumia.com.ng/phones-tablets/xiaomi-redmi-note-11s-6gb128gb-5000-mah-battery-twilight-blue-194815658.html
"XIAOMI Redmi 10A, 3GB/64GB Memory - Graphite Gray",98.5875,https://jumia.com.ng/phones-tablets/xiaomi-redmi-10a-3gb64gb-memory-graphite-gray-194806199.html
"XIAOMI A1 Plus, 2GB/32GB Memory - Blue",68.125,https://jumia.com.ng/phones-tablets/xiaomi-a1-plus-2gb32gb-memory-blue-194822063.html
"Apple MacBook Air - 13.6"" - 8GB - 256GB - M2 - Space Grey - 2022",1308.74875,https://jumia.com.ng/phones-tablets/apple-macbook-air-13.6-8gb-256gb-m2-space-grey-2022-148450265.html
Apple IPad 9th Gen - 10.2 - Wi-Fi Only - 256GB - Space Grey - 2021,506.24875000000003,https://jumia.com.ng/phones-tablets/apple-ipad-9th-gen-10.2-wi-fi-only-256gb-space-grey-2021-89423095.html
"Apple IPhone 13 Pro Max 6.7"" Super Retina XDR - (6GB RAM +256GB ROM), IOS 15 - Gold",1157.49875,https://jumia.com.ng/phones-tablets/apple-iphone-13-pro-max-6.7-super-retina-xdr-6gb-ram-256gb-rom-ios-15-gold-90598673.html
"Apple IPhone 13 Pro 6.1 Inch Super Retina XDR - (6GB RAM + 256GB ROM), IOS 15, 5G, FaceTime -Sierra Blue",1019.99875,https://jumia.com.ng/phones-tablets/apple-iphone-13-pro-6.1-inch-super-retina-xdr-6gb-ram-256gb-rom-ios-15-5g-facetime-sierra-blue-92213366.html
Apple IPad 9th Gen - 10.2 - Wi-Fi Only - 64GB - Space Grey - 2021,366.24875000000003,https://jumia.com.ng/phones-tablets/apple-ipad-9th-gen-10.2-wi-fi-only-64gb-space-grey-2021-89422921.html
"Apple IPad Air 10.9"" Wi-Fi - 64GB - Space Grey - 2022 - M1 Chip",668.74875,https://jumia.com.ng/phones-tablets/apple-ipad-air-10.9-wi-fi-64gb-space-grey-2022-m1-chip-118493365.html
Apple IPad 9th Gen - 10.2 - Wi-Fi Only - 256GB - Silver - 2021,506.24875000000003,https://jumia.com.ng/phones-tablets/apple-ipad-9th-gen-10.2-wi-fi-only-256gb-silver-2021-90172853.html
Apple IPad Air 10.9 Wifi + Cell 64GB - Space Grey - 2020,687.49875,https://jumia.com.ng/phones-tablets/apple-ipad-air-10.9-wifi-cell-64gb-space-grey-2020-71292593.html
Apple IPad Mini 6 Wi-Fi + Cellular - 64GB - Purple - 2021,772.49875,https://jumia.com.ng/phones-tablets/apple-ipad-mini-6-wi-fi-cellular-64gb-purple-2021-87053875.html
Apple IPad Air 10.9 - Wi-Fi + Cellular - 256GB - Blue - 2022 - M1,1039.99875,https://jumia.com.ng/phones-tablets/apple-ipad-air-10.9-wi-fi-cellular-256gb-blue-2022-m1-151198983.html
Apple IPad Air - 2020 - Wi-Fi + Cellular - 256GB - Space Grey,868.74875,https://jumia.com.ng/phones-tablets/apple-ipad-air-2020-wi-fi-cellular-256gb-space-grey-151192039.html
"Infinix Zero X Pro, 8GB/256GB Memory -Tuscan Brown",243.0,https://jumia.com.ng/phones-tablets/infinix-zero-x-pro-8gb256gb-memory-tuscan-brown-128341517.html
"Infinix Smart 6, 6.6"", 2GB/32GB, 5000MAh, Android 11 -Midnight Black",73.125,https://jumia.com.ng/phones-tablets/infinix-smart-6-6.6-2gb32gb-5000mah-android-11-midnight-black-127629700.html
"Infinix Smart 6 Plus, 2GB/32GB Memory - Heart Of Ocean",82.5,https://jumia.com.ng/phones-tablets/infinix-smart-6-plus-2gb32gb-memory-heart-of-ocean-129723590.html
"Infinix Hot 12i, 3GB/64GB Memory - Haze Green",112.5,https://jumia.com.ng/phones-tablets/infinix-hot-12i-3gb64gb-memory-haze-green-129850430.html
"Infinix Hot 12 Play, 4GB/128GB Memory - Champagné Gold",125.375,https://jumia.com.ng/phones-tablets/infinix-hot-12-play-4gb128gb-memory-champagne-gold-129842175.html
"Samsung Galaxy Z Fold 3 - 7.6"" (12GB RAM, 512GB ROM) Android 11 (12/12/12)MP + 10MP Selfie - Snapdragon 5G - 4400mAh - Black",2125.0,https://jumia.com.ng/phones-tablets/samsung-galaxy-z-fold-3-7.6-12gb-ram-512gb-rom-android-11-121212mp-10mp-selfie-snapdragon-5g-4400mah-black-128151838.html
"Samsung Galaxy A13, 6.6"", 4GB/64GB, 5000MAh, Android 12 -Black",168.0,https://jumia.com.ng/phones-tablets/samsung-galaxy-a13-6.6-4gb64gb-5000mah-android-12-black-126529425.html
"Samsung Galaxy A03, 3GB/32GB Memory, Android 11 - Black",87.5,https://jumia.com.ng/phones-tablets/samsung-galaxy-a03-3gb32gb-memory-android-11-black-125642387.html
"Samsung Galaxy A33 5G, 6GB/128GB Memory - Orange",256.25,https://jumia.com.ng/phones-tablets/samsung-galaxy-a33-5g-6gb128gb-memory-orange-193507833.html
"Samsung Galaxy A03, 4GB/64GB Memory, Android 11 - Black",106.25,https://jumia.com.ng/phones-tablets/samsung-galaxy-a03-4gb64gb-memory-android-11-black-125642412.html
"Samsung Galaxy A33 5G, 6GB/128GB Memory - Black",253.125,https://jumia.com.ng/phones-tablets/samsung-galaxy-a33-5g-6gb128gb-memory-black-128701958.html
"Samsung Galaxy A23, 4GB/64GB Memory, Android 12 - Black",169.5,https://jumia.com.ng/phones-tablets/samsung-galaxy-a23-4gb64gb-memory-android-12-black-197490245.html
"Samsung Galaxy A03 Core, 2GB/32GB Memory - Bronze",78.7475,https://jumia.com.ng/phones-tablets/samsung-galaxy-a03-core-2gb32gb-memory-bronze-196675311.html
"Samsung Galaxy A03s, 6.5-Inch (4GB RAM, 64GB ROM) Android 11, (13MP + 2MP + 2MP) + 5MP 4G, Fingerprint, Dual SIM - Black",135.80125,https://jumia.com.ng/phones-tablets/samsung-galaxy-a03s-6.5-inch-4gb-ram-64gb-rom-android-11-13mp-2mp-2mp-5mp-4g-fingerprint-dual-sim-black-82268077.html
Samsung Galaxy A23. 4GB/64GB Memory - Light Blue,166.25,https://jumia.com.ng/phones-tablets/samsung-galaxy-a23.-4gb64gb-memory-light-blue-193506709.html
"Samsung Galaxy A03s, 6.5-Inch (3GB RAM, 32GB ROM) Android 11, (13MP + 2MP + 2MP) + 5MP 4G, Fingerprint, Dual SIM - Black",111.25,https://jumia.com.ng/phones-tablets/samsung-galaxy-a03s-6.5-inch-3gb-ram-32gb-rom-android-11-13mp-2mp-2mp-5mp-4g-fingerprint-dual-sim-black-86981371.html
Samsung 45mm Galaxy Watch 3 - Black,163.75,https://jumia.com.ng/phones-tablets/samsung-45mm-galaxy-watch-3-black-102406410.html
"Samsung Galaxy A23, 4GB/64GB Memory, Android 12 - Blue",162.5,https://jumia.com.ng/phones-tablets/samsung-galaxy-a23-4gb64gb-memory-android-12-blue-169950830.html
Samsung Galaxy A23. 4GB/64GB Memory - Black,168.75,https://jumia.com.ng/phones-tablets/samsung-galaxy-a23.-4gb64gb-memory-black-200601673.html
"UMIDIGI A13 Pro (6GB,128GB ROM) 5150mAh NFC (48MP+8MP+5MP)+16MP-Sunglow Gold",118.625,https://jumia.com.ng/phones-tablets/umidigi-a13-pro-6gb128gb-rom-5150mah-nfc-48mp8mp5mp16mp-sunglow-gold-108702503.html
"UMIDIGI A11 (3GB,64GB ROM) Android 11 Infrared Temperature Sensor 2.0 (16MP+8MP+5MP)+8MP 5150mAh 6.53"" Global Version-Mist Blue",92.375,https://jumia.com.ng/phones-tablets/umidigi-a11-3gb64gb-rom-android-11-infrared-temperature-sensor-2.0-16mp8mp5mp8mp-5150mah-6.53-global-version-mist-blue-76711468.html
"UMIDIGI A11 (4GB,128GB ROM) Android 11 Infrared Temperature Sensor 2.0 (16MP+8MP+5MP)+8MP 5150mAh 6.53"" Global Version-Mist Blue",97.125,https://jumia.com.ng/phones-tablets/umidigi-a11-4gb128gb-rom-android-11-infrared-temperature-sensor-2.0-16mp8mp5mp8mp-5150mah-6.53-global-version-mist-blue-76711661.html
"UMIDIGI BISON X10G (4GB,64GB) IP68/IP69K 6.53""(16MP+8MP+5MP)+8MP NFC 6150mAh Android 11 Global Version Phones -Black",108.625,https://jumia.com.ng/phones-tablets/umidigi-bison-x10g-4gb64gb-ip68ip69k-6.5316mp8mp5mp8mp-nfc-6150mah-android-11-global-version-phones-black-90637244.html
UMIDIGI Air Buds U Wireless Earbuds Bluetooth 5.1 ENC Noise Reduction 380mAh Charging Box Portable Sports Bluetooth Earphone-White,16.25375,https://jumia.com.ng/phones-tablets/umidigi-air-buds-u-wireless-earbuds-bluetooth-5.1-enc-noise-reduction-380mah-charging-box-portable-sports-bluetooth-earphone-white-76666225.html
"UMIDIGI A11S 4GB RAM 32GB ROM 5150mAh (16MP+8MP+5MP)+8MP Android 11 AI Face Unlock 6.53"" Global Version Dual 4G Lte-Frost Grey",86.125,https://jumia.com.ng/phones-tablets/umidigi-a11s-4gb-ram-32gb-rom-5150mah-16mp8mp5mp8mp-android-11-ai-face-unlock-6.53-global-version-dual-4g-lte-frost-grey-85730652.html
"UMIDIGI BISON X10 (4GB RAM,64GB ROM) 6150mAh IP68/IP69K 6.53""(20MP+8MP+5MP)+8MP NFC Android 11 Global Version Dual 4G-Grey",108.625,https://jumia.com.ng/phones-tablets/umidigi-bison-x10-4gb-ram64gb-rom-6150mah-ip68ip69k-6.5320mp8mp5mp8mp-nfc-android-11-global-version-dual-4g-grey-83555867.html
"UMIDIGI Power 5 (4GB,128GB ROM) 6150mAh Android 11 Infrared Temperature Sensor 2.0 (16MP+8MP+5MP)+8MP 6.53"" FullView-CarbonGrey",82.375,https://jumia.com.ng/phones-tablets/umidigi-power-5-4gb128gb-rom-6150mah-android-11-infrared-temperature-sensor-2.0-16mp8mp5mp8mp-6.53-fullview-carbongrey-77752058.html
"UMIDIGI A11S 4GB RAM 32GB ROM 5150mAh (16MP+8MP+5MP)+8MP Android 11 AI Face Unlock 6.53"" Global Version Dual 4G Lte-Mist Blue",86.125,https://jumia.com.ng/phones-tablets/umidigi-a11s-4gb-ram-32gb-rom-5150mah-16mp8mp5mp8mp-android-11-ai-face-unlock-6.53-global-version-dual-4g-lte-mist-blue-85730651.html
"UMIDIGI BISON X10S (4GB,32GB) IP68/IP69K 6.53""(16MP+8MP+5MP)+8MP 6150mAh Android 11 Global Version -Gray",94.875,https://jumia.com.ng/phones-tablets/umidigi-bison-x10s-4gb32gb-ip68ip69k-6.5316mp8mp5mp8mp-6150mah-android-11-global-version-gray-91107000.html
"UMIDIGI BISON X10 (4GB RAM,64GB ROM) 6150mAh IP68/IP69K 6.53""(20MP+8MP+5MP)+8MP NFC Android 11 Global Version Dual 4G-Black",108.625,https://jumia.com.ng/phones-tablets/umidigi-bison-x10-4gb-ram64gb-rom-6150mah-ip68ip69k-6.5320mp8mp5mp8mp-nfc-android-11-global-version-dual-4g-black-83555873.html
Blackview A55Pro Smartphone 4+64GB 6.528' Fingerprint Unlock-Black,83.625,https://jumia.com.ng/phones-tablets/blackview-a55pro-smartphone-464gb-6.528-fingerprint-unlock-black-113719722.html
Blackview A55Pro Smartphone 4/64GB  6.528' Fingerprint Unlock-White,87.4875,https://jumia.com.ng/phones-tablets/blackview-a55pro-smartphone-464gb-6.528-fingerprint-unlock-white-128744937.html
Blackview A70Pro Smartphone 32+4GB 13MP+5MP Camera  6.517' Inch Fingerprint Unlock Android 11-Black,87.5,https://jumia.com.ng/phones-tablets/blackview-a70pro-smartphone-324gb-13mp5mp-camera-6.517-inch-fingerprint-unlock-android-11-black-94513978.html
Blackview A55 Smartphone 16+3GB  6.528' Inch 4G LTE Android 11-Black,76.8775,https://jumia.com.ng/phones-tablets/blackview-a55-smartphone-163gb-6.528-inch-4g-lte-android-11-black-113241217.html
Blackview OSCAL C20Pro Smartphone  Face Unlock  2+32GB 3380mAh  -Black,72.375,https://jumia.com.ng/phones-tablets/blackview-oscal-c20pro-smartphone-face-unlock-232gb-3380mah-black-90930439.html
Blackview A95 8/128GB 20M+8M 6.528' Fingerprint Unlock Fantasy Galaxy Rainbow,146.875,https://jumia.com.ng/phones-tablets/blackview-a95-8128gb-20m8m-6.528-fingerprint-unlock-fantasy-galaxy-rainbow-146808557.html
Blackview A95 8GB 128GB 20MP Camera 6.528' Fingerprint Unlock 4280mAh,145.25,https://jumia.com.ng/phones-tablets/blackview-a95-8gb-128gb-20mp-camera-6.528-fingerprint-unlock-4280mah-133091660.html
"Blackview A80Plus Smartphone, Android 10.0, HD Camera, 4/64G Memory, Dual SIM, Fingerprint Unlock, 4680Mah Battery-Black",97.4875,https://jumia.com.ng/phones-tablets/blackview-a80plus-smartphone-android-10.0-hd-camera-464g-memory-dual-sim-fingerprint-unlock-4680mah-battery-black-79365258.html
Blackview Oscal C60 32GB+4GB 4G Android11 6.528Inch  -Meteorite Black,86.875,https://jumia.com.ng/phones-tablets/blackview-oscal-c60-32gb4gb-4g-android11-6.528inch-meteorite-black-139023015.html
Blackview Oscal C60 32GB+4GB 4G Android 11 6.528 Inch  -Navy Blue,86.875,https://jumia.com.ng/phones-tablets/blackview-oscal-c60-32gb4gb-4g-android-11-6.528-inch-navy-blue-139024612.html
Blackview Tab12 10.1-inch 4+64GB 6580mAh 4 GLTE  Android 11.0 Silver,129.45,https://jumia.com.ng/phones-tablets/blackview-tab12-10.1-inch-464gb-6580mah-4-glte-android-11.0-silver-133050441.html
"Blackview A80S  4/64G 6.21 Inch Fingerprint Unlock, 4200Mah - Black",89.99125000000001,https://jumia.com.ng/phones-tablets/blackview-a80s-464g-6.21-inch-fingerprint-unlock-4200mah-black-80075739.html
Blackview A100 6GB+128GB 12.0MP+8MP 4680mah Battery Android 11- Blue,139.98625,https://jumia.com.ng/phones-tablets/blackview-a100-6gb128gb-12.0mp8mp-4680mah-battery-android-11-blue-92972438.html
Anker Bolder LC30 Flashlight,7.99875,https://jumia.com.ng/phones-tablets/anker-bolder-lc30-flashlight-119906761.html
Anker SoundCore Life Q10 Wireless Headphones - Black (Red),43.74875,https://jumia.com.ng/phones-tablets/anker-soundcore-life-q10-wireless-headphones-black-red-81577746.html
Anker Soundcore Select Pro Portable Speaker - IPX7 Waterproof - BassUp - 16-Hour Playtime - Black,107.49875,https://jumia.com.ng/phones-tablets/anker-soundcore-select-pro-portable-speaker-ipx7-waterproof-bassup-16-hour-playtime-black-132937989.html
Anker Liberty 3 Pro - True Wireless Nosie Cancelling Earbuds -Black,123.74875,https://jumia.com.ng/phones-tablets/anker-liberty-3-pro-true-wireless-nosie-cancelling-earbuds-black-111292289.html
Anker ANKER  PowerPort Mini - 12W WALL CHARGER - 2 USB PORTS ,11.24875,https://jumia.com.ng/phones-tablets/anker-anker-powerport-mini-12w-wall-charger-2-usb-ports-83946703.html
Anker Liberty 3 Pro - True Wireless Nosie Cancelling Earbuds - WHITE,123.74875,https://jumia.com.ng/phones-tablets/anker-liberty-3-pro-true-wireless-nosie-cancelling-earbuds-white-113146711.html
Anker Wall Charger 20 Watt PD Port - White - USB-C,9.305,https://jumia.com.ng/phones-tablets/anker-wall-charger-20-watt-pd-port-white-usb-c-91916312.html
Anker Soundcore Life A2 - Black,68.74875,https://jumia.com.ng/phones-tablets/anker-soundcore-life-a2-black-133999344.html
Anker Soundcore Liberty Air 2 Pro Wireless Earphones - Blue,68.74875,https://jumia.com.ng/phones-tablets/anker-soundcore-liberty-air-2-pro-wireless-earphones-blue-81706844.html
Anker Soundcore Liberty Air 2 Pro - Black,68.74875,https://jumia.com.ng/phones-tablets/anker-soundcore-liberty-air-2-pro-black-81726658.html
"Anker Soundcore Rave Neo Black Portable Bluetooth Party Speaker With Lights, BassUp Technology, Sync 100+ Speakers, 18H Playtime, IPX7 Waterproof, Custom EQ App",123.74875,https://jumia.com.ng/phones-tablets/anker-soundcore-rave-neo-black-portable-bluetooth-party-speaker-with-lights-bassup-technology-sync-100-speakers-18h-playtime-ipx7-waterproof-custom-eq-app-132922337.html
Anker Liberty 3 Pro - True Wireless Nosie Cancelling Earbuds - FOG GRAY,123.74875,https://jumia.com.ng/phones-tablets/anker-liberty-3-pro-true-wireless-nosie-cancelling-earbuds-fog-gray-111394170.html
"Nebula Anker Nebula Apollo, Wi-Fi Mini Projector, 200 ANSI Lumen Portable Projector, 6W Speaker, Movie Projector, 100 Inch Picture, 4-Hour Video Playtime, Neat Projector, Home Entertainment—Watch Anywhere",456.24875000000003,https://jumia.com.ng/phones-tablets/nebula-anker-nebula-apollo-wi-fi-mini-projector-200-ansi-lumen-portable-projector-6w-speaker-movie-projector-100-inch-picture-4-hour-video-playtime-neat-projector-home-entertainmentwatch-anywhere-103683073.html
Anker PowerExpand+ 7-in-1 Type C USB Hub,59.99875,https://jumia.com.ng/phones-tablets/anker-powerexpand-7-in-1-type-c-usb-hub-133925805.html
"Anker Premium USB-C Hub (5-in-1, Slim) - Gray",52.49875,https://jumia.com.ng/phones-tablets/anker-premium-usb-c-hub-5-in-1-slim-gray-123793398.html
"itel P38 6.6"" HD+ Screen, 2GB RAM + 32GB ROM, 8MP Camera, 5000mAh 15W Charge, Android 11, Fingerprint & Face ID - Blue",77.4875,https://jumia.com.ng/phones-tablets/itel-p38-6.6-hd-screen-2gb-ram-32gb-rom-8mp-camera-5000mah-15w-charge-android-11-fingerprint-face-id-blue-122480066.html
